"authorMeta/avatar","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/signature","authorMeta/verified","authorMeta/video","commentCount","createTime","diggCount","downloaded","effectStickers/0/ID","effectStickers/0/name","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","hashtags/18/cover","hashtags/18/id","hashtags/18/name","hashtags/18/title","hashtags/19/cover","hashtags/19/id","hashtags/19/name","hashtags/19/title","hashtags/20/cover","hashtags/20/id","hashtags/20/name","hashtags/20/title","hashtags/21/cover","hashtags/21/id","hashtags/21/name","hashtags/21/title","hashtags/22/cover","hashtags/22/id","hashtags/22/name","hashtags/22/title","hashtags/23/cover","hashtags/23/id","hashtags/23/name","hashtags/23/title","hashtags/24/cover","hashtags/24/id","hashtags/24/name","hashtags/24/title","hashtags/25/cover","hashtags/25/id","hashtags/25/name","hashtags/25/title","hashtags/26/cover","hashtags/26/id","hashtags/26/name","hashtags/26/title","hashtags/27/cover","hashtags/27/id","hashtags/27/name","hashtags/27/title","hashtags/28/cover","hashtags/28/id","hashtags/28/name","hashtags/28/title","hashtags/29/cover","hashtags/29/id","hashtags/29/name","hashtags/29/title","hashtags/30/cover","hashtags/30/id","hashtags/30/name","hashtags/30/title","hashtags/31/cover","hashtags/31/id","hashtags/31/name","hashtags/31/title","hashtags/32/cover","hashtags/32/id","hashtags/32/name","hashtags/32/title","hashtags/33/cover","hashtags/33/id","hashtags/33/name","hashtags/33/title","hashtags/34/cover","hashtags/34/id","hashtags/34/name","hashtags/34/title","hashtags/35/cover","hashtags/35/id","hashtags/35/name","hashtags/35/title","hashtags/36/cover","hashtags/36/id","hashtags/36/name","hashtags/36/title","hashtags/37/cover","hashtags/37/id","hashtags/37/name","hashtags/37/title","hashtags/38/cover","hashtags/38/id","hashtags/38/name","hashtags/38/title","hashtags/39/cover","hashtags/39/id","hashtags/39/name","hashtags/39/title","hashtags/40/cover","hashtags/40/id","hashtags/40/name","hashtags/40/title","hashtags/41/cover","hashtags/41/id","hashtags/41/name","hashtags/41/title","hashtags/42/cover","hashtags/42/id","hashtags/42/name","hashtags/42/title","hashtags/43/cover","hashtags/43/id","hashtags/43/name","hashtags/43/title","hashtags/44/cover","hashtags/44/id","hashtags/44/name","hashtags/44/title","hashtags/45/cover","hashtags/45/id","hashtags/45/name","hashtags/45/title","id","mediaUrls/0","mentions/0","musicMeta/musicAlbum","musicMeta/musicAuthor","musicMeta/musicName","musicMeta/musicOriginal","musicMeta/playUrl","playCount","searchHashtag/name","searchHashtag/views","shareCount","text","videoMeta/duration","videoMeta/height","videoMeta/width","webVideoUrl"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/dc16b3ce74fa4f4bd0fc69f1203a417f.jpeg?x-expires=1648764000&x-signature=P%2BSuAWquBgU8N3dl7PYWoKnEMys%3D","610","129000","0","9500000","6888625118026286081","caspolnews","Caspolnews","Political news. Pushing discussion. Starting conversations.","false","395","6802","1645720028","250700","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","1649557985627141","ukrainewar","","","22281825","russiaukraine","","","1697118828311557","russiaukraineconflict","","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068313695092280581","https://v16-webapp.tiktok.com/b5f7bbebb8fdfd1a33e747e75eb6495a/624527ee/video/tos/useast2a/tos-useast2a-pve-0068/cfe0b7a61b634bf8bd21c25c988f3142/?a=1988&br=1662&bt=831&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amxnbmc6Zjl1OzMzNzczM0ApZDZnPDM4aGQ8NzY0ZDllZmdwLjE2cjQwMF9gLS1kMTZzczI2LTQzMDNjMmI0MjFhXzI6Yw%3D%3D&vl=&vr=",,"","Caspolnews","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068313678605126406.mp3","2000000","russiaukraine","478.1M","14100","A video has emerged of a father saying goodbye to his little girl as he stays to fight the Russians in Ukraine. #russia #ukraine #ukrainewar #russiaukraine #russiaukraineconflict #fyp","25","1026","576","https://www.tiktok.com/@caspolnews/video/7068313695092280581"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/b914ea85265df4bfd9cf79d655d86dba.jpeg?x-expires=1648764000&x-signature=XRD2EdNSXuS%2Fdbr%2BHNwMqnm2v9E%3D","3596","207600","0","16800000","6790008292108141569","akantuka007","Ram Rajchakul","","false","1005","5657","1646040927","243800","false",,,"","7058959762439798810","สงครามรัสเซียยูเครน","","","1591374890687490","รัสเซีย","","","1601782337255426","ยูเครน","","","1595455522322434","สงคราม","","","22281825","russiaukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","1713","war","","","868067","putin","","","932663","vladimirputin","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069691948843552026","https://v16-webapp.tiktok.com/9a289bab0d37ba07b971232340ae4d47/62452813/video/tos/useast2a/tos-useast2a-pve-0037-aiso/4065c82049424b748665d4305a90b43c/?a=1988&br=1776&bt=888&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thr6FzDXq&l=20220330220243010223098151078E8D6D&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3A4NWU6Zm48OzMzZjgzM0ApOmY1OTk8ZWQ1Nzg6ZDs2N2dzMmdjcjRfYmJgLS1kL2Nzcy0xL2MyMDEzMy02MWBjXi86Yw%3D%3D&vl=&vr=",,"COVER NIGHT PLUS BIG ASS & POTATO","โปเตโต้","ความเจ็บปวด","false","","2100000","russiaukraine","478.1M","5369","#สงครามรัสเซียยูเครน #รัสเซีย #ยูเครน #สงคราม #russiaukraine #russia #ukraine #war #putin #vladimirputin","48","960","540","https://www.tiktok.com/@akantuka007/video/7069691948843552026"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fd1446ce3bd68847ee3a2fe6984bfee1~c5_720x720.jpeg?x-expires=1648764000&x-signature=gdsyz%2BWj0ZzzZTQRZ96uHMxyk0o%3D","48500","1974","1103","312500","6605745740331401222","browneski","Sean","21
Colorado","false","77","2368","1643420217","243100","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","22281825","russiaukraine","","","1713","war","","","7221","military","","","24740","army","","","36677","marines","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7058436082496671023","https://v16-webapp.tiktok.com/0ca6142719ded8631b8b5627ff7a899b/624527ea/video/tos/maliva/tos-maliva-ve-0068c799-us/877b9ebcf5e544eba0ebb1969addf295/?a=1988&br=2008&bt=1004&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thr6FzDXq&l=20220330220243010223098151078E8D6D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3A0ZGQ6ZjY8OjMzZzczNEApNjVlZjY6NTw8N2k0NGQ0ZWdjc3BocjRvZm5gLS1kMS9zczIzLTMtNC0tLWEwMDNiNDQ6Yw%3D%3D&vl=&vr=",,"","Droid 🪐","Follow memedroidplug on ig","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6918110416954510086.mp3","1500000","russiaukraine","478.1M","5948","Washington is foaming at the mouth rn they’re so hyped for war #russia #ukraine #russiaukraine #war #military #army #marines","7","1024","576","https://www.tiktok.com/@browneski/video/7058436082496671023"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tiktok-obj/1659188723717121.jpeg?x-expires=1648764000&x-signature=mxCn23N8kKmnS708vMhelPb6UvQ%3D","1399","153700","11","2200000","6721533767028491266","ohmedia","Oh! Media","Follow TikTok kami sekarang juga untuk…. Follow jer!","true","395","7046","1645683660","240200","false",,,"","7050031107835691034","trendingnewsmalaysia","The latest trending news in Malaysia and around the world. Use #TrendingNewsMalaysia to share an incident/story that is happening at your location. Your video might be pinned at the top if it is newsworthy. Top accounts: https://bit.ly/TrendingNewsMalaysia","","22281825","russiaukraine","","","1713","war","","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068157496858250523","https://v16-webapp.tiktok.com/131b8902bebb108245a49a19653fbe02/624527ee/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/12d80de49f904113aad417d7dec4e411/?a=1988&br=674&bt=337&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=2&er=&ft=XOQ9-3E7nz7Thr6FzDXq&l=20220330220243010223098151078E8D6D&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzw8ajU6ZmhsOzMzZjgzM0ApZGg0PDs0O2Q2N2RoOTUzOmdlb2lkcjRnM19gLS1kL2Nzcy1fLzVgLTEzMTE1NmBgMTI6Yw%3D%3D&vl=&vr=",,"","Oh! Media","original sound - Oh! Media","true","https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7068157507360803610.mp3","3200000","russiaukraine","478.1M","9723","Setakat ini beberapa tempat di Ukraine telah dibedil bom oleh Russia. #trendingnewsmalaysia #russiaukraine #war #fyp","11","864","480","https://www.tiktok.com/@ohmedia/video/7068157496858250523"
"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1661707214153734~c5_720x720.jpeg?x-expires=1648764000&x-signature=jLPP8k%2FlW4z8fO53HVBYz3xiat4%3D","1458","1300000","93","18700000","6806351694235780102","babsandamara","babsamara","GET US TO 2M on TikTok🙏🏽❤️‍🔥
Subscribe to our YouTube channel: BABS&AMARA","false","559","2284","1646732678","238900","false","1120694","Slow Zoom","","1662259714083846","babsandamara","","","859085","africanparents","","","1713","war","","","10318664","africanhome","","","22281825","russiaukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7072662984790756614","https://v16-webapp.tiktok.com/963f45e7be48fdeb31dd9c9a64b01c77/624527fe/video/tos/useast2a/tos-useast2a-pve-0068/2cec2d3f7e04445b9c1e8cfd8d0c7dd4/?a=1988&br=2288&bt=1144&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thr6FzDXq&l=20220330220243010223098151078E8D6D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzY7cTw6ZnhsOzMzNzczM0ApMzQ3ZDk3Ojs2Nzs2ZjQ7Omc0MGUvcjRnXmdgLS1kMTZzc2I1L2ExYzAuMl8tNGAuMi06Yw%3D%3D&vl=&vr=",,"","Roy The Songster","Kumama papa (Acapella)","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066462163841403653.mp3","2300000","russiaukraine","478.1M","2994","Where do we start from? Story plenty 😩😩😩 #babsandamara #africanparents #war #africanhome #russiaukraine","28","960","540","https://www.tiktok.com/@babsandamara/video/7072662984790756614"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e0f8957764bffaf6ee9a45638d5cda70~c5_720x720.jpeg?x-expires=1648764000&x-signature=9%2FWPrU90W5Gb6GjYFdkuSIxBgBI%3D","1045","62900","355","1200000","7050145745685447686","skv.eeditz","skv.eeditz","🇸🇰","false","25","11300","1646924308","874100","false",,,"","1684824075855874","volodymyrzelenskiy","","","108264","foru","","","1643917569837062","zelenskyi","","","1651472006418438","zelensky","","","1604302285252613","fypage","","","442854","foryouu","","","42164","foryou","","","153828","fy","","","1604151786998789","volodymyr","","","451042","ukraine","","","1616966643636229","fypp","","","128886","czech","","","251671","slovakia","","","70427","poland","","","9841","america","","","42961498","ukrainerussia","","","1649557985627141","ukrainewar","","","9843","usa","","","1604302285252613","fypage","","","20884","viral","","","10352","precious","","","5223","cute","","","27915","president","","","451042","ukraine","","","1649557985627141","ukrainewar","","","88764338","foryoupage","","","2035517","prayforukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7073486037690944773","https://v16-webapp.tiktok.com/1e467b1bcc3e6adec5767aa9c441e0df/624527fa/video/tos/useast2a/tos-useast2a-pve-0068/a88af00d24e04670bb2120d87e56796b/?a=1988&br=4334&bt=2167&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThP6FzDXq&l=20220330220245010189077022268A1DC6&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amh0NmY6ZmU0OzMzNzczM0ApZ2c4ZTg7ZGU0Nzc1ZWc2NGczbS9mcjRvL2lgLS1kMTZzczEuNTM2M2AxNmBfY2ItYTY6Yw%3D%3D&vl=&vr=",,"","maestheix","mineee","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057577149208791813.mp3","5100000","ukrainerussia","143M","6678","he is so precious 🤍 #volodymyrzelenskiy #foru #zelenskyi #zelensky #fypage #foryouu #foryou #fy #volodymyr #ukraine #fypp #czech #slovakia #poland #america #ukrainerussia #ukrainewar #usa #fypage #viral #precious #cute #president #ukraine #ukrainewar #foryoupage  #prayforukraine","20","576","768","https://www.tiktok.com/@skv.eeditz/video/7073486037690944773"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/824f85256858377ecc8167c086332686~c5_720x720.jpeg?x-expires=1648764000&x-signature=hHTuH%2Ba0cIFbKNykD3qlvG3m3m8%3D","1615","8633","190","1100000","6625107643379056646","dojc02","DeAnO✅","🇬🇧 
19 
🔧 
Drop me a follow ✅","false","9","7040","1645895542","549600","false",,,"","2465505","worldwar3","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","42961498","ukrainerussia","","","229207","fyp","","","88764338","foryoupage","","","20884","viral","","","22281825","russiaukraine","","","1697118828311557","russiaukraineconflict","","","868067","putin","","","6395475","worldwar","","","1637342470396934","fypシ","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069067521902562566","https://v16-webapp.tiktok.com/11e7a9cbbe36bb013215f2cbf6317a42/624527f5/video/tos/useast2a/tos-useast2a-ve-0068c004/6de9cc5ba1a14e728e3993f4564dc77a/?a=1988&br=888&bt=444&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThP6FzDXq&l=20220330220245010189077022268A1DC6&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amh0eTU6Zjk4OzMzNzczM0ApZmZlaWVmaTs0NzQ6NTNlZmdlc3BycjRncWFgLS1kMTZzc2NhNDM2Nl80NDAxMV4tYGA6Yw%3D%3D&vl=&vr=",,"","DeAnO✅","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069067517578234629.mp3","5500000","ukrainerussia","143M","31700","Anonymous are elite 😂 #worldwar3 #ukraine #russia #ukrainerussia #fyp #foryoupage #viral #russiaukraine #russiaukraineconflict #putin #worldwar #fypシ","15","1246","576","https://www.tiktok.com/@dojc02/video/7069067521902562566"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_720x720.jpeg?x-expires=1648764000&x-signature=CSDsGB6HJ%2FuNdGQDuj72zaEz9Mc%3D","12500","312400","382","29200000","6803320302458782725","laceyjanebrown","Lacey Brown","Daily Sports Stories you won’t see anywhere 🏆
Follow for the latest sports!","false","1706","1190","1646009665","399400","false","454747","Green Screen Video","","1683367022602241","romanyaremchuk","","","2010665","benfica","","","42961498","ukrainerussia","","","1697892563652614","ukrainerussiaconflict","","","77283434","barstoolsports","","","4858049","premierleague","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069557677386468651","https://v16-webapp.tiktok.com/8b69ed307e649a5febd1e832aaa0bca0/624527ff/video/tos/maliva/tos-maliva-ve-0068c799-us/10a91bdbbed24906989155dd231a9b0f/?a=1988&br=2018&bt=1009&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThP6FzDXq&l=20220330220245010189077022268A1DC6&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZybmk6Zm40OzMzZzczNEApNjlnZjo4NDs5Nzk2ZjM3OGduY21gcjQwaWJgLS1kMS9zczFiMS5eYV8tYWMwLS1jYV86Yw%3D%3D&vl=&vr=",,"","S l o w e d • S o n g s","Yellow","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6928304534238350082.mp3","2800000","ukrainerussia","143M","4331","His reaction at the end 🥺 #romanyaremchuk #benfica #ukrainerussia #ukrainerussiaconflict #barstoolsports #premierleague","26","1024","576","https://www.tiktok.com/@laceyjanebrown/video/7069557677386468651"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_720x720.jpeg?x-expires=1648764000&x-signature=CSDsGB6HJ%2FuNdGQDuj72zaEz9Mc%3D","12500","312400","382","29200000","6803320302458782725","laceyjanebrown","Lacey Brown","Daily Sports Stories you won’t see anywhere 🏆
Follow for the latest sports!","false","1706","2666","1645912309","297500","false",,,"","1652981764848645","oleksandrusyk","","","1616851007058950","usyk","","","563931","worldchampion","","","12724","boxing","","","42961498","ukrainerussia","","","1697892563652614","ukrainerussiaconflict","","","77283434","barstoolsports","","","40765","espn","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069139537359916330","https://v16-webapp.tiktok.com/aaa7ee43f29a9f6ed2dfc1186363306b/624527f5/video/tos/maliva/tos-maliva-ve-0068c799-us/39a27981ec5841c68d4870a2db5f33a1/?a=1988&br=1384&bt=692&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThP6FzDXq&l=20220330220245010189077022268A1DC6&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anFtbmk6ZmY8OzMzZzczNEApMzlpZDlmZ2U3NzM7PGg6O2duM2xgcjRvbmFgLS1kMS9zc2IzMzYyNjYtMDIuY2AyMS46Yw%3D%3D&vl=&vr=",,"Z-Sides","Tom Rosenthal","Lights Are On","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0869fd1f79664b1d90dedb20c3ef65c4","2200000","ukrainerussia","143M","5047","The courage & strength is impressive #oleksandrusyk #usyk #worldchampion #boxing #ukrainerussia #ukrainerussiaconflict #barstoolsports #espn","16","1024","576","https://www.tiktok.com/@laceyjanebrown/video/7069139537359916330"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cc5cdd1acdb29a6e4aad7742a044359e~c5_720x720.jpeg?x-expires=1648764000&x-signature=a2upXZG6B1YHJPDLaJbg2dO8680%3D","685","2390","82","229700","7031030285974701062","realcaptainplanet","realcaptainplanet","Restoring the planet, one meme at a time.","false","13","641","1646187567","229200","false",,,"","229207","fyp","","","1637342470396934","fypシ","","","20105","trending","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","42961498","ukrainerussia","","","945735","gulag","","","279865","mw","","","337014","warzone","Muéstranos tus mejores jugadas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7070321760511479086","https://v16-webapp.tiktok.com/462c604da16099149c9ecca94d3369d9/624527ec/video/tos/maliva/tos-maliva-ve-0068c799-us/030a140171584d8bb28819f5ed483ccf/?a=1988&br=994&bt=497&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThP6FzDXq&l=20220330220245010189077022268A1DC6&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anA4bmU6ZnFnOzMzZzczNEApZDM2NWhmNWU1N2U8ZzxoaGdsY19icjRfNGNgLS1kMS9zcy1hYTEyMjAuLi0tYTRjNDE6Yw%3D%3D&vl=&vr=",,"","realcaptainplanet","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070321766689688366.mp3","2100000","ukrainerussia","143M","8867","talk about winning the Gulag #fyp #fypシ #trending #ukraine #russia #ukrainerussia  #gulag #mw #warzone","6","768","576","https://www.tiktok.com/@realcaptainplanet/video/7070321760511479086"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a1aaff5c1babbf8d93d68921c610e4e1~c5_720x720.jpeg?x-expires=1648764000&x-signature=LMGbZYMH3CsmKEW7JD4MvWh%2FScE%3D","334","299600","89","3600000","6852715611781825541","thetradesmanuk","The Tradesman","Submit your videos from on site and be featured on the Tradesman page 🚧👇","true","185","1642","1645907920","225400","false",,,"","229207","fyp","","","42164","foryou","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","42961498","ukrainerussia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069120683560733958","https://v16-webapp.tiktok.com/059112904fc0d65e81ee7491a32d50e9/62452802/video/tos/useast2a/tos-useast2a-ve-0068c003/f9c41fd57a1e49dd8acede3cf32f0860/?a=1988&br=1254&bt=627&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=1&er=&ft=XOQ9-3E7nz7ThP6FzDXq&l=20220330220245010189077022268A1DC6&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2txNzU6Zjc7OzMzNzczM0ApZDM8Nzs1OmVkN2k6PDloaWdnLm5ycjQwcmFgLS1kMTZzcy5iYjE0YTUwLTYuYWEtMS86Yw%3D%3D&vl=&vr=",,"","The Tradesman","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069120671955782405.mp3","1800000","ukrainerussia","143M","14300","He saw the funny side. Legend. 😂🙏 #fyp #foryou #ukraine #russia #ukrainerussia","28","640","352","https://www.tiktok.com/@thetradesmanuk/video/7069120683560733958"
